RECTYPE,LEA,ESTAB,URN,ICLOSE,NFTYPE,TPUP,ATT8SCR,P8MEA,P8CILOW,P8CIUPP,PTEBACC_E_PTQ_EE,PTEBACC_PTQ_EE,PTL2BASICS_LL_PTQ_EE,PTAC5EM_PTQ_EE
2,860,7030,124513,0,CYS,31,NE,NE,NE,NE,NE,NE,NE,NE
2,860,7001,140997,0,ACS,18,1.0,-1.82,-2.36,-1.28,0%,0%,0%,0%
2,860,7043,124523,0,CYS,10,4.6,-1.57,-2.23,-0.91,0%,0%,0%,0%
4,860,,,,,8761,48.9,-0.09,-0.11,-0.07,34.7%,20.0%,59.4%,54.3%
1,861,4046,124390,0,FD,145,41.5,-0.65,-0.83,-0.47,9%,3%,45%,34%
1,861,6905,136102,0,AC,132,44.5,0.11,-0.08,0.31,11%,8%,46%,45%
1,861,4714,136681,0,AC,179,40.4,-0.37,-0.53,-0.22,17%,8%,46%,36%
1,861,4038,140633,0,ACC,139,45.0,-0.15,-0.33,0.03,41%,17%,64%,50%
1,861,4173,138549,0,ACC,201,48.8,0.04,-0.11,0.18,8%,6%,58%,48%
1,861,6011,140330,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,861,4712,136680,0,AC,108,47.9,0.16,-0.04,0.37,19%,13%,53%,45%
1,861,6906,136145,0,AC,135,49.3,0.00,-0.18,0.19,1%,1%,52%,48%
1,861,6007,137892,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,861,5901,136460,0,ACC,122,63.1,0.33,0.13,0.53,39%,35%,93%,93%
1,861,4711,140149,0,ACC,195,55.0,0.32,0.17,0.47,36%,23%,75%,62%
1,861,4000,136824,0,AC,194,43.3,-0.38,-0.53,-0.23,43%,10%,43%,38%
1,861,5400,140304,0,ACC,175,51.5,0.15,-0.01,0.31,57%,30%,62%,58%
1,861,4044,124389,0,FD,163,50.4,-0.03,-0.20,0.13,48%,29%,57%,56%
1,861,6012,141128,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,861,4001,138256,0,FSS,10,38.0,-0.42,-1.08,0.24,0%,0%,30%,20%
1,861,4003,139590,0,FSS,8,35.1,-0.59,-1.33,0.15,0%,0%,13%,13%
1,861,4002,139068,0,AC,159,46.6,0.25,0.08,0.42,31%,11%,45%,32%
1,861,4042,124388,0,FD,151,49.5,-0.18,-0.35,-0.01,33%,28%,58%,52%
1,861,6006,137574,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,861,7007,124500,0,CYS,17,1.3,-1.78,-2.30,-1.26,0%,0%,0%,0%
2,861,7011,124503,0,CYS,8,NE,NE,NE,NE,NE,NE,NE,NE
2,861,6004,136220,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,861,7005,124498,0,FDS,9,11.5,-2.02,-2.76,-1.28,0%,0%,0%,0%
2,861,7008,124501,0,CYS,22,1.5,-1.41,-1.87,-0.94,0%,0%,0%,0%
4,861,,,,,2271,47.0,-0.08,-0.12,-0.03,27.8%,15.4%,55.1%,47.8%
1,865,4000,131969,0,CY,133,53.6,0.16,-0.03,0.34,30%,17%,81%,75%
1,865,4071,126459,0,FD,115,40.9,-0.70,-0.89,-0.50,39%,12%,50%,42%
1,865,5413,136500,0,ACC,118,71.5,0.39,0.18,0.61,98%,94%,100%,99%
1,865,6041,135486,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,5408,142316,0,ACC,163,52.9,0.01,-0.16,0.18,50%,23%,75%,69%
1,865,4002,138885,0,AC,149,43.8,-0.19,-0.37,-0.02,51%,28%,46%,43%
1,865,4066,136611,0,ACC,217,50.7,-0.18,-0.32,-0.03,32%,21%,64%,57%
1,865,6007,126532,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,5411,138630,0,ACC,179,45.9,-0.05,-0.21,0.11,23%,10%,54%,44%
1,865,6032,131743,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,6037,134460,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,6006,126519,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,6018,126514,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,5414,136296,0,ACC,261,52.4,0.08,-0.05,0.21,37%,20%,65%,60%
1,865,5406,137650,0,ACC,146,48.4,-0.23,-0.41,-0.06,12%,8%,57%,51%
1,865,4075,138020,0,ACC,243,46.5,-0.28,-0.42,-0.14,38%,26%,59%,52%
1,865,4072,137230,0,ACC,241,52.4,0.30,0.16,0.44,31%,18%,61%,57%
1,865,5402,136389,0,ACC,147,57.3,0.38,0.20,0.56,39%,33%,76%,73%
1,865,6026,126528,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,4064,137308,0,ACC,201,57.9,0.43,0.28,0.58,63%,45%,79%,76%
1,865,6013,126516,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,5415,126510,0,FD,160,47.3,-0.24,-0.41,-0.07,33%,17%,58%,48%
1,865,4013,141911,0,ACC,238,47.8,0.02,-0.12,0.16,13%,9%,55%,51%
1,865,5403,136849,0,ACC,63,51.2,-0.05,-0.32,0.22,49%,32%,57%,51%
1,865,4067,136911,0,ACC,266,54.0,0.25,0.12,0.38,43%,25%,73%,68%
1,865,5400,137375,0,ACC,151,56.1,0.21,0.04,0.39,55%,40%,81%,75%
1,865,4511,137827,0,ACC,160,53.1,0.14,-0.04,0.31,37%,25%,76%,71%
1,865,5405,138623,0,ACC,248,54.1,-0.09,-0.23,0.05,60%,40%,72%,69%
1,865,4610,126473,0,VA,96,45.5,-0.27,-0.49,-0.04,21%,17%,59%,49%
1,865,4537,137057,0,ACC,219,55.7,0.22,0.08,0.37,32%,26%,81%,77%
1,865,6016,126513,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,6906,136183,0,AC,95,39.9,-0.35,-0.57,-0.13,29%,2%,38%,25%
1,865,5404,136632,0,ACC,279,54.6,0.22,0.09,0.35,67%,41%,72%,66%
1,865,5412,136391,0,ACC,122,73.3,0.31,0.10,0.51,80%,79%,100%,99%
1,865,4005,141964,0,FUTC,,,,,,,,,
1,865,6001,126512,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,4070,126458,0,CY,124,49.0,0.19,0.00,0.38,19%,12%,69%,65%
1,865,4006,126447,0,FD,108,51.5,0.20,-0.01,0.41,48%,16%,61%,55%
1,865,6009,126522,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,6905,135804,0,AC,141,44.7,-0.38,-0.57,-0.20,64%,8%,50%,42%
1,865,4001,134199,0,VA,49,45.5,-0.03,-0.34,0.27,24%,8%,39%,37%
2,865,6008,126535,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,865,7007,126550,0,CYS,15,17.4,-1.75,-2.33,-1.17,0%,0%,0%,0%
2,865,7008,141647,0,ACCS,8,NE,NE,NE,NE,NE,NE,NE,NE
2,865,7010,126553,0,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,865,6043,136019,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,865,7002,126546,0,CYS,29,NE,NE,NE,NE,NE,NE,NE,NE
2,865,7009,126552,0,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,865,7015,137470,0,ACCS,12,11.5,-1.89,-2.59,-1.20,0%,0%,8%,0%
2,865,6034,132775,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,865,,,,,4900,51.3,0.02,-0.01,0.05,41.5%,25.8%,66.0%,60.6%
1,866,4065,137408,0,ACC,155,43.6,-0.31,-0.49,-0.12,41%,12%,45%,35%
1,866,5410,137190,0,ACC,224,50.1,0.10,-0.04,0.24,39%,24%,67%,60%
1,866,4060,137684,0,ACC,168,45.5,-0.39,-0.55,-0.23,21%,14%,55%,51%
1,866,4074,136860,0,ACC,181,51.8,0.02,-0.14,0.17,60%,25%,63%,50%
1,866,4088,131196,0,CY,224,49.1,-0.48,-0.62,-0.34,27%,14%,58%,53%
1,866,5407,137265,0,ACC,209,47.1,-0.15,-0.30,-0.01,13%,6%,56%,49%
1,866,4086,137264,0,ACC,155,50.9,0.19,0.02,0.37,17%,10%,71%,66%
1,866,6001,126536,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,866,4084,140515,0,ACC,174,48.8,-0.37,-0.53,-0.21,15%,9%,65%,61%
1,866,5417,137160,0,ACC,195,53.9,0.08,-0.07,0.23,37%,28%,71%,64%
1,866,5409,136980,0,ACC,222,52.6,0.13,-0.01,0.28,71%,37%,73%,65%
1,866,6905,135364,0,AC,96,46.7,0.24,0.02,0.47,20%,11%,60%,57%
1,866,4000,140972,0,FUTC,61,38.7,-1.17,-1.45,-0.90,11%,5%,36%,34%
2,866,7006,126549,0,CYS,22,0.2,-1.87,-2.38,-1.37,0%,0%,0%,0%
2,866,7004,126547,0,CYS,18,5.3,-2.51,-3.02,-2.00,0%,0%,0%,0%
2,866,7012,126555,0,CYS,15,NE,NE,NE,NE,NE,NE,NE,NE
4,866,,,,,2111,48.0,-0.16,-0.21,-0.12,32.8%,17.3%,60.6%,54.0%
1,867,4000,142577,0,AC,,,,,,,,,
1,867,4030,110047,1,CY,141,46.3,0.14,-0.04,0.33,63%,15%,30%,25%
1,867,4061,110071,0,CY,128,46.1,-0.28,-0.47,-0.09,9%,3%,52%,47%
1,867,4032,110049,0,CY,210,58.7,0.50,0.35,0.65,35%,31%,77%,71%
1,867,4059,110069,0,CY,265,47.4,-0.08,-0.21,0.05,26%,10%,52%,48%
1,867,6000,110117,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,867,6005,110159,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,867,4603,137267,0,ACC,158,60.8,0.42,0.25,0.59,66%,54%,86%,84%
1,867,4058,110068,0,CY,160,50.4,-0.08,-0.25,0.08,38%,24%,65%,59%
1,867,6001,110125,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,867,6580,110178,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,867,6035,134415,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,867,7032,110190,0,CYS,12,NE,NE,NE,NE,NE,NE,NE,NE
4,867,,,,,1075,51.2,0.09,0.02,0.15,37.9%,22.3%,60.5%,55.8%
1,868,4506,138342,0,ACC,134,50.2,-0.17,-0.36,0.01,30%,20%,61%,57%
1,868,6011,110147,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,4029,138823,0,ACC,245,56.8,0.31,0.17,0.45,47%,35%,78%,73%
1,868,4084,133580,0,VA,88,50.4,0.21,-0.04,0.47,28%,20%,68%,66%
1,868,6014,110153,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,4056,137695,0,ACC,146,54.5,0.21,0.03,0.38,40%,29%,74%,66%
1,868,4000,138879,0,AC,64,48.0,-0.01,-0.27,0.26,33%,20%,64%,56%
1,868,6016,110158,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,4055,137740,0,ACC,186,55.1,0.26,0.10,0.42,47%,31%,74%,68%
1,868,6022,141225,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,4001,139971,0,F,,,,,,,,,
1,868,6012,110150,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,6013,110152,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,4036,110051,0,CY,181,58.4,0.42,0.26,0.58,70%,52%,88%,82%
1,868,6018,110167,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,6001,110119,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,6002,110120,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,868,4044,141844,0,ACC,222,52.1,0.15,0.00,0.30,39%,24%,67%,58%
1,868,4046,141852,0,ACC,183,51.5,0.11,-0.05,0.27,49%,39%,73%,66%
2,868,7206,133743,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,868,6023,142325,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,868,7009,110183,0,CYS,22,0.3,-1.93,-2.41,-1.45,0%,0%,0%,0%
4,868,,,,,1471,53.0,0.16,0.11,0.22,44.1%,31.5%,72.2%,65.9%
1,869,6000,110121,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,869,5404,137777,0,ACC,152,47.5,-0.08,-0.25,0.09,46%,32%,59%,52%
1,869,6002,110123,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,869,5406,110102,0,FD,178,57.2,0.30,0.14,0.46,57%,40%,74%,69%
1,869,4034,110050,0,CY,68,50.6,-0.02,-0.28,0.23,54%,28%,66%,60%
1,869,4042,136647,0,ACC,283,54.3,0.41,0.28,0.53,59%,31%,74%,65%
1,869,4052,110063,0,VA,258,51.8,-0.08,-0.21,0.05,35%,21%,62%,58%
1,869,8001,130602,0,FESI,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,869,6016,135819,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,869,6009,110169,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,869,6005,110132,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,869,4038,136733,0,ACC,152,50.2,0.03,-0.15,0.20,45%,25%,70%,64%
1,869,5402,137465,0,ACC,246,59.1,0.42,0.28,0.56,68%,52%,79%,73%
1,869,6004,110128,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,869,4000,139938,0,AC,188,47.8,-0.36,-0.51,-0.21,24%,12%,56%,48%
1,869,4055,138525,0,ACC,164,47.2,0.12,-0.05,0.29,15%,12%,51%,43%
1,869,4031,110048,0,CY,163,55.7,0.35,0.18,0.51,86%,48%,73%,64%
2,869,7028,110186,0,CYS,24,2.1,-1.52,-1.95,-1.08,0%,0%,0%,0%
2,869,7007,110182,0,CYS,9,0.0,-1.89,-2.58,-1.19,0%,0%,0%,0%
2,869,6017,139963,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,869,7005,110180,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,869,6014,132003,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,869,,,,,1934,50.6,0.04,-0.01,0.08,47.3%,29.4%,64.2%,57.8%
1,870,6008,110165,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,870,5411,110107,0,VA,145,47.9,0.20,0.02,0.39,21%,10%,59%,54%
1,870,6003,110112,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,870,4020,136307,0,ACC,213,55.0,0.04,-0.10,0.19,43%,31%,74%,71%
1,870,6905,130247,0,AC,178,36.0,-0.83,-0.99,-0.67,15%,6%,33%,30%
1,870,5413,136448,0,ACC,95,76.3,0.57,0.35,0.79,89%,89%,100%,100%
1,870,6001,110110,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,870,4001,141886,0,F,,,,,,,,,
1,870,5410,136876,0,ACC,230,43.4,-0.23,-0.37,-0.09,24%,11%,55%,46%
1,870,6000,110109,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,870,5400,110096,0,FD,132,43.1,-0.39,-0.59,-0.19,17%,14%,48%,40%
1,870,5401,136449,0,ACC,124,76.7,0.65,0.43,0.86,95%,95%,100%,100%
1,870,6011,137999,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,870,6002,110111,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,870,4000,139268,0,FUTC,52,49.8,-0.27,-0.59,0.05,17%,15%,71%,60%
1,870,4002,142121,0,F,,,,,,,,,
2,870,7001,137435,0,ACCS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,870,7031,110189,0,CYS,6,16.2,-1.82,-2.68,-0.97,0%,0%,0%,0%
2,870,7000,139728,0,FS,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
4,870,,,,,1175,51.2,-0.11,-0.17,-0.05,37.1%,29.4%,63.6%,58.8%
1,871,4082,137259,0,ACC,146,52.6,0.44,0.26,0.62,16%,12%,72%,68%
1,871,4085,110076,0,CY,140,43.0,-0.63,-0.82,-0.44,9%,7%,53%,46%
1,871,4002,141009,0,F,,,,,,,,,
1,871,4003,141970,0,F,,,,,,,,,
1,871,5407,137726,0,ACC,120,69.3,0.44,0.24,0.63,45%,43%,99%,97%
1,871,6905,135631,0,AC,175,53.2,0.22,0.06,0.38,25%,15%,70%,66%
1,871,5405,136521,0,ACC,150,69.7,0.36,0.18,0.53,82%,73%,99%,99%
1,871,6001,110162,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,871,4001,140156,0,F,,,,,,,,,
1,871,6002,136955,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,871,4700,110084,0,VA,124,69.0,0.37,0.17,0.56,82%,75%,99%,98%
1,871,4800,110087,0,VA,129,49.6,0.40,0.20,0.59,71%,23%,57%,46%
1,871,4510,137287,0,ACC,151,47.7,0.29,0.10,0.47,8%,7%,59%,50%
1,871,5408,136420,0,ACC,149,70.2,0.66,0.49,0.84,95%,68%,99%,99%
1,871,5409,138012,0,ACC,167,48.2,0.17,0.01,0.33,7%,4%,56%,45%
1,871,4089,110078,0,CY,161,43.3,-0.05,-0.22,0.13,40%,11%,49%,40%
2,871,7035,110185,0,CYS,19,0.4,-1.54,-2.03,-1.04,0%,0%,0%,0%
4,871,,,,,1631,54.8,0.22,0.17,0.28,41.6%,29.2%,72.1%,66.6%
1,872,4001,142181,0,AC,,,,,,,,,
1,872,4051,110062,0,CY,137,46.5,-0.08,-0.27,0.11,80%,15%,63%,50%
1,872,4049,110060,0,CY,192,50.7,0.09,-0.06,0.25,47%,31%,63%,53%
1,872,4050,139853,0,ACC,194,49.5,-0.32,-0.48,-0.17,19%,12%,73%,58%
1,872,4047,136880,0,ACC,193,60.9,0.61,0.46,0.76,67%,64%,86%,82%
1,872,6000,110136,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,872,4053,136637,0,ACC,277,57.1,0.40,0.27,0.53,57%,37%,80%,75%
1,872,4000,138367,0,F,,,,,,,,,
1,872,4505,136891,0,ACC,172,58.8,0.64,0.48,0.81,56%,42%,81%,78%
1,872,6006,110151,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,872,6001,110137,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,872,4048,110059,0,CY,185,53.5,0.16,0.01,0.32,35%,25%,63%,59%
1,872,4060,142166,0,ACC,224,54.9,0.22,0.08,0.36,76%,42%,78%,69%
2,872,7029,110187,0,CYS,18,NE,NE,NE,NE,NE,NE,NE,NE
2,872,7006,110181,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,872,7033,110191,0,CYS,12,6.3,-2.16,-2.76,-1.56,0%,0%,0%,0%
4,872,,,,,1603,53.4,0.20,0.14,0.25,53.3%,33.7%,72.8%,65.4%
1,873,6049,136083,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4603,137377,0,ACC,219,52.4,0.21,0.07,0.36,34%,16%,70%,64%
1,873,5401,137427,0,ACC,124,56.7,0.27,0.08,0.46,48%,35%,66%,64%
1,873,6023,131074,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4002,136677,0,ACC,205,56.2,0.21,0.06,0.36,63%,45%,79%,73%
1,873,4006,139408,0,F,,,,,,,,,
1,873,6022,110935,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6021,110934,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6042,135184,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4029,136887,0,ACC,181,58.5,0.51,0.34,0.67,52%,50%,77%,70%
1,873,4031,136650,0,ACC,119,49.1,0.06,-0.14,0.27,58%,29%,61%,48%
1,873,5406,136463,0,ACC,302,58.6,0.54,0.41,0.66,59%,36%,78%,71%
1,873,4038,137434,0,ACC,149,52.4,0.39,0.21,0.56,50%,30%,70%,60%
1,873,4045,138177,0,ACC,203,49.7,0.14,-0.01,0.29,24%,14%,68%,59%
1,873,4083,137779,1,ACC,202,45.1,-0.41,-0.56,-0.26,29%,21%,50%,47%
1,873,4012,143404,0,ACC,,,,,,,,,
1,873,4077,137187,0,ACC,125,40.4,-0.67,-0.86,-0.47,32%,12%,45%,35%
1,873,6034,134454,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6045,135404,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4503,137475,0,ACC,299,53.4,0.26,0.14,0.39,34%,23%,70%,64%
1,873,4004,137826,0,ACC,210,60.1,0.65,0.50,0.80,55%,41%,81%,76%
1,873,6012,110925,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6005,110916,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6003,110914,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,5416,136442,0,ACC,164,56.4,0.51,0.34,0.67,55%,38%,76%,71%
1,873,5411,136992,0,ACC,284,52.3,0.10,-0.02,0.23,31%,19%,73%,64%
1,873,6017,110930,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4040,137527,0,ACC,68,52.4,0.45,0.20,0.71,25%,12%,79%,69%
1,873,4003,139272,0,AC,278,48.9,0.08,-0.05,0.21,61%,30%,64%,60%
1,873,4061,110873,1,FD,175,53.0,0.07,-0.09,0.24,42%,31%,71%,61%
1,873,4011,142035,0,AC,,,,,,,,,
1,873,4005,139401,0,AC,95,48.1,0.09,-0.14,0.32,34%,14%,57%,51%
1,873,4027,136636,0,ACC,120,60.9,0.61,0.41,0.81,88%,60%,89%,83%
1,873,6010,110923,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6024,131330,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6019,110932,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4602,137924,0,ACC,151,58.3,0.43,0.26,0.60,40%,30%,79%,74%
1,873,4064,137305,0,ACC,266,51.4,-0.13,-0.26,0.00,33%,23%,70%,59%
1,873,6001,110912,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,5412,137248,0,ACC,177,45.3,-0.07,-0.24,0.09,33%,18%,55%,45%
1,873,6009,110921,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,5408,136775,0,ACC,176,56.5,0.28,0.12,0.44,76%,43%,82%,76%
1,873,5403,136974,0,ACC,216,51.5,0.04,-0.10,0.18,18%,15%,65%,61%
1,873,4051,138053,0,ACC,168,50.3,-0.23,-0.40,-0.07,23%,13%,60%,55%
1,873,5415,136610,0,ACC,250,54.0,0.26,0.13,0.39,36%,29%,70%,63%
1,873,6011,110924,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4007,136580,0,ACC,238,58.0,0.45,0.31,0.59,66%,55%,78%,75%
1,873,4000,137867,0,AC,240,37.2,-0.57,-0.71,-0.42,16%,6%,43%,36%
1,873,4010,141946,0,FD,,,,,,,,,
1,873,4008,140265,0,FUTC,56,43.9,-0.88,-1.18,-0.59,5%,2%,61%,4%
1,873,6013,110926,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,4055,137547,0,ACC,150,50.1,0.17,0.00,0.35,19%,9%,59%,53%
2,873,6028,136236,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,6052,141879,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,6033,134179,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,7026,134972,0,CYS,15,0.5,-1.68,-2.28,-1.08,0%,0%,0%,0%
2,873,7092,137594,0,ACCS,19,3.6,-3.37,-3.87,-2.86,0%,0%,0%,0%
2,873,6018,110931,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,7025,134937,0,CYS,10,1.2,-1.43,-2.09,-0.77,0%,0%,0%,0%
2,873,6048,136047,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,7001,134193,0,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,873,7007,110940,0,CYS,9,NE,NE,NE,NE,NE,NE,NE,NE
2,873,6040,131701,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,7021,110949,0,CYS,15,1.3,SUPP,SUPP,SUPP,0%,0%,0%,0%
2,873,6032,133651,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,6041,133570,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,7023,110951,0,CYS,10,NE,NE,NE,NE,NE,NE,NE,NE
2,873,7018,110946,0,CYS,12,NE,NE,NE,NE,NE,NE,NE,NE
2,873,7006,142932,0,ACS,,,,,,,,,
2,873,7000,137494,1,CYS,22,3.9,-2.75,-3.22,-2.29,0%,0%,0%,0%
4,873,,,,,5712,51.4,0.12,0.09,0.14,41.2%,27.0%,67.3%,60.3%
1,874,5417,136266,0,ACC,258,54.1,0.14,0.01,0.27,45%,33%,82%,72%
1,874,4003,139082,0,F,,,,,,,,,
1,874,4004,142902,0,FUTC,,,,,,,,,
1,874,4082,141300,0,ACC,144,50.5,0.04,-0.13,0.22,30%,21%,60%,57%
1,874,6003,136023,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,874,5405,110899,0,FD,294,49.3,0.34,0.21,0.47,38%,24%,54%,46%
1,874,4081,110882,0,CY,189,47.4,-0.02,-0.18,0.15,17%,11%,53%,48%
1,874,5404,136398,0,ACC,149,65.7,0.55,0.37,0.72,72%,59%,91%,89%
1,874,4000,137082,0,AC,166,47.2,0.21,0.03,0.38,51%,17%,53%,52%
1,874,6906,135980,0,AC,141,43.5,-0.15,-0.33,0.03,27%,21%,44%,43%
1,874,6000,110910,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,874,5413,110907,0,VA,120,45.5,0.46,0.26,0.66,15%,8%,46%,38%
1,874,4002,137880,0,AC,236,47.7,-0.05,-0.20,0.09,62%,26%,60%,48%
1,874,6905,135263,0,AC,322,45.0,-0.26,-0.38,-0.15,41%,20%,52%,45%
1,874,4001,137084,0,AC,241,32.2,-0.90,-1.07,-0.74,15%,3%,21%,15%
2,874,6004,139018,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,874,7020,110948,0,CYS,15,NE,NE,NE,NE,NE,NE,NE,NE
2,874,7013,110943,0,CYS,24,11.9,-0.99,-1.44,-0.53,0%,0%,0%,0%
2,874,7025,135386,0,CYS,9,4.4,-2.89,-3.63,-2.16,0%,0%,0%,0%
2,874,6035,134893,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,874,7024,134272,0,CYS,7,NE,NE,NE,NE,NE,NE,NE,NE
4,874,,,,,2315,46.5,-0.02,-0.07,0.02,37.3%,21.4%,54.3%,48.0%
1,876,4104,111401,0,CY,119,45.1,-0.62,-0.81,-0.43,63%,24%,44%,39%
1,876,4103,136779,0,ACC,206,50.8,-0.15,-0.29,0.00,51%,35%,60%,51%
1,876,6905,136185,0,AC,141,47.8,-0.21,-0.38,-0.03,40%,18%,63%,57%
1,876,4001,140864,0,AC,114,56.6,0.61,0.42,0.81,57%,32%,68%,66%
